,id,guests,bedrooms,beds,baths,cleaning_fee,service_fee,amenities,superhost,lat_lon,narrative,rules,price
430,30420156,8 guests,3 bedrooms,5 beds,3 baths,$20,$71,Show all 15 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.658592957641291&2d-74.13030953161848&2m2&1d4.751405542272963&2d-73.97462390578471&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._3cp7f7&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=63470,"Translate this description to English
A comfortable, spacious and warm apartment in excellent area of Bogotá.
Un apartamento confortable, espacioso y cálido en excelente zona de Bogotá.
Read more about the space
Contact host","House rules
Check-in time is flexible and check out by 12AM (midnight)",$89
431,5158818,4 guests,2 bedrooms,3 beds,2 baths,$29,$37,Show all 24 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.643721869022285&2d-74.1408669520302&2m2&1d4.736536426043362&2d-73.98517801767224&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._fyizlj&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=3122,"A nice and cozy 2 bdr apt, that is great for groups. Centrally located in Pasadena neighborhood it's just perfect to go anywhere in the city. You can easily visit the city downtown, Monserrate, ZonaG, ZonaT or Zona Rosa, La Calera or Usaquén.
Read more about the space
Contact host","House rules
No pets
No parties or events
Check-in is anytime after 3PM and check out by 11AM
Self check-in with building staff
Read all rules",$43
432,38734844,7 guests,3 bedrooms,4 beds,3 baths,$20,$95,Show all 17 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.593156830640507&2d-74.14025833343521&2m2&1d4.685978122524376&2d-73.98455810188807&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._6nyhn1&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=54022,"Duplex 140 Sq m Apartment in Chapinero Alto, a central area of Bogota near some universities and very well located to go anywhere you want. Good transportation around. With no traffic you are 10 minutes away from touristic places such as Down Town, Monserrate, La Candelaria (Old Town) and Zona Rosa.
Read more about the space
Contact host","House rules
Check-in time is flexible and check out by 3PM
Read all rules",$120
433,12956808,2 guests,2 bedrooms,2 beds,3 baths,$15,$64,Show all 32 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.640733830090356&2d-74.13497443023698&2m2&1d4.733548506692163&2d-73.97928529529202&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._hs5hml&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=18065,"Translate this description to English
The best of this apartment is the height, ceilings of 8 meters that give a sense of freedom. It has three levels very well distributed and all the needs that you need and want / The best is the height, ceilings of 26ft that give a sense of freedom. It three levels.
Lo mejor de este apartamento es la altura, techos de 8 metros que dan sensación de libertad. Tiene tres niveles muy bien distribuidos y todas las necesidades que necesitas y quieres / The best is the height, ceilings of 26ft that give a sense of freedom. It three levels.
Read more about the space
Contact host","House rules
No parties or events
Check-in is anytime after 2PM and check out by 2PM
Self check-in with building staff",$80
434,30063833,5 guests,2 bedrooms,3 beds,1 bath,$7,$20,Show all 26 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.569343153478514&2d-74.14253330490271&2m2&1d4.662167293555732&2d-73.9868282957409&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._l3fvtv&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=96122,"Translate this description to English
Latin-America Art perfect location downtown La Macarena
Latin-America Art perfect location downtown La Macarena
Read more about the space
Contact host","House rules
No parties or events
Check-in time is 3PM - 10PM
Self check-in with building staff
Read all rules",$25
435,38697637,3 guests,3 bedrooms,3 beds,2 baths,$14,$17,Show all 24 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.658580175705138&2d-74.18699111426582&2m2&1d4.751392505683839&2d-74.03130591559187&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._al6bni&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=63515,"Translate this description to English
Apartamento nuevo para estrenar bien ubicado cerca al aeropuerto con 3 habitaciones cada una con closet, área social: sala, comedor, chimenea, barra, cocina, nevera, estufa, lavadora, horno, cafetera, 2 baños con agua caliente, 2 televisores con servicio de cable e internet wifi, tiene ascensor, escaleras acceso y terraza, con citofono con cámara y apertura de puerta remotamente, cerca a centros comerciales, avenidas principales, restaurantes barberías, minimarket, bares, pizzerias y transporte.
Read more about the space
Contact host","House rules
No smoking, parties, or events
Check-in time is 9AM - 8PM and check out by 1PM
Read all rules",$20
436,23358187,4 guests,2 bedrooms,3 beds,2 baths,$9,$51,Show all 26 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.631824343362713&2d-74.12116576877008&2m2&1d4.724640474354468&2d-73.9654741942033&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._8cb9g3&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=69103,"Translate this description to English
Apartment, the best exclusive area of Bogota. Boy Reserved - The Apartment has two private car parking spaces and covered in the same building. - Free clothes washer inside the apartment. - TV in each room. - Roku device with access to Netflix, Amazon TV and others
Apartamento, la mejor zona exclusiva de Bogota. Chico Reservado
- El Apartamento tiene dos sitios de parqueo de automóvil privados y cubiertos en el mismo edificio.
- Lavadora de ropa gratis dentro del apartamento.
- TV en cada habitacion.
- Dispositivo Roku con acceso a Netflix, Amazon TV y otros
Read more about the space
Contact host","House rules
No pets
No smoking, parties, or events
Check-in time is 3PM - 2AM (next day) and check out by 12PM (noon)
Read all rules",$64
437,27909427,4 guests,2 bedrooms,2 beds,1 bath,$10,$23,Show all 30 amenities,True,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.655616717439112&2d-74.10663986498577&2m2&1d4.748429655214426&2d-73.95095364678201&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._gzj3or&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=118043,"Translate this description to English
Comfortable two bedroom apartment well located sector Santa Bárbara Usaquén. Modern and comfortable apartament close to Usaquén
Cómodo apartamento de dos alcobas bien ubicado sector Santa Bárbara Usaquén.
Modern and comfortable apartament close to Usaquén
Read more about the space
Contact host","House rules
Not suitable for children and infants
No smoking
Check-in is anytime after 2PM and check out by 12PM (noon)
Self check-in with lockbox
Read all rules",$27
438,33657212,6 guests,2 bedrooms,4 beds,2 baths,$45,$54,Show all 29 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.602081676716935&2d-74.13333782292426&2m2&1d4.694901801621441&2d-73.97763954889092&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._lyf59z&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=2025,"Charming Morden Apt with everything you need. Located in Bogota's best locations, near the best restaurants and shopping. Our apartment is great for those who expect comfort and a great location. Located in the middle of Bogota's renown Gourmet zone were you will find the best restaurants in town, bars, cafes, groceries, etc. We are also very close to a good grocery store.
Read more about the space
Contact host","House rules
No pets
No smoking, parties, or events
Check-in is anytime after 3PM and check out by 11AM
Self check-in with building staff
Read all rules",$62
439,38166846,10 guests,3 bedrooms,5 beds,2 baths,$19,$63,Show all 14 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.634797225060823&2d-74.12382099536876&2m2&1d4.727612931764238&2d-73.96813013251142&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._1ca0fr&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=62227,"Translate this description to English
Hello, you are welcome to enjoy this modern and cosmopolita apartment, exclusive location CHICO NEIGHBORHOOD, 93 PARK, WORLD TRADE CENTER, PARQUE VIRREY. ZONA T, all comfortable amenities, big fridge, FAST WIFI, TV CABLE, big kitchen. BIG SPACES...qu
Hello, you are welcome to enjoy this modern and cosmopolita apartment, exclusive location CHICO NEIGHBORHOOD, 93 PARK, WORLD TRADE CENTER, PARQUE VIRREY. ZONA T, all comfortable amenities, big fridge, FAST WIFI, TV CABLE, big kitchen. BIG SPACES...qu
Contact host","House rules
No smoking, parties, or events
Check-in is anytime after 3PM and check out by 12PM (noon)",$78
440,26447223,4 guests,2 bedrooms,2 beds,1 bath,$7,$9,Show all 19 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.664541181220665&2d-74.20452707095905&2m2&1d4.757352976225698&2d-74.04884276966027&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._9iqw72&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=9010,Contact host,"House rules
Not safe or suitable for infants (under 2 years) and pets
No smoking, parties, or events
Check-in is anytime after 2PM and check out by 1PM
Read all rules",$11
441,30630290,6 guests,4 bedrooms,4 beds,4.5 baths,0,$335,Show all 16 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.801297110185285&2d-74.07287923232235&2m2&1d4.894090258823529&2d-73.91722620880012&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._dok89s&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=9887,"Translate this description to English
Contemporary decoration Eclectic Contemporary architecture Architect Frank Lloy Wright style Each of 600 mtrs The colors that were chosen for the decoration of the rooms blend with the landscape and the nature of the surroundings The view from the great room is infinite, you can see the mountain range creating a picture of a permanent landscape. Depending on the climate, its colors and brightness will be a real part of the stay
Decoración contemporánea
Ecléctica
Arquitectura contemporanea
Estilo arquitecto frank lloy Wright
Cada de 600 mtrs
Los colores que fueron elegidos para la decoración de las habitaciones se mimetizan con el paisaje y la naturaleza del entorno
La vista desde el gran salón es infinita, se observa la cordillera de montañas creando un cuadro de un paisaje permanente Que dependiendo del clima sus colores y su brillo serán parte real de la estadía
Contact host","House rules
No pets
No smoking, parties, or events
Check-in is anytime after 3PM
Read all rules",$433
442,28819070,6 guests,2 bedrooms,3 beds,1.5 baths,$12,$22,Show all 9 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.625867765821345&2d-74.13963599823182&2m2&1d4.718684530054654&2d-73.98394336145338&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._5imppf&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=10100,"Translate this description to English
Two-story full accommodation located very close to the pink area of Bogota and different shopping centers, restaurants and places of interest, near the North Highway. It has laundry area, kitchen, two bathrooms, two bedrooms, dining room and kitchen.
Alojamiento completo de dos pisos ubicado muy cerca a la zona rosa de Bogotá y diferentes centros comerciales, restaurantes y sitios de interés, cerca de la Autopista Norte. Cuenta con zona para lavado de ropa, cocina, dos baños, dos habitaciones, sala comedor y cocina.
Contact host","House rules
No pets
Check-in time is 2PM - 4PM and check out by 12PM (noon)
Read all rules",$26
443,36196869,11 guests,3 bedrooms,7 beds,5 baths,$30,$97,Show all 17 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.622886929474844&2d-74.09194297719205&2m2&1d4.71570395979461&2d-73.93624989407499&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._g3x0ns&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=116437,"Translate this description to English
This is a house located via la Calera, overlooking the hills and Bogotá. It has two floors, patio, jacuzzi, the best amenities, a wonderful experience for any guest. Perfect for families, it is so quiet that you feel peace at all times that you are there. You can go horse riding just walking 4 min, everything you have is designed to have the best and quietest vacation or stay.
Esta es una casa ubicada vía a la calera, con vista a los cerros y a Bogotá. Tiene dos pisos, patio, jacuzzi, las mejores comodidades, una experiencia maravillosa para cualquier huésped. Perfecto para familias, es tan tranquilo que sientes paz en todo momento que estás ahí. Puedes ir a montar caballo tan solo caminando 4 min, todo lo que tiene está diseñado para tener las mejores y más tranquilas vacaciones o estadía.
Read more about the space
Contact host","House rules
Not suitable for children (2-12 years)
No smoking, parties, or events
Check-in time is 4PM - 9PM and check out by 12PM (noon)
Read all rules",$120
444,26235760,4 guests,2 bedrooms,2 beds,2 baths,$23,$32,Show all 34 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.661555764606285&2d-74.12682027995311&2m2&1d4.75436772909106&2d-73.97113569436578&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._ivo4ha&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=130094,"Translate this description to English
Apartment located in exclusive area north of Bogota, NEW, near banks, CC Unicentro, Usaquen, Av 19, ideal for walking surrounded by parks between those Country Club, 122 street, restaurants, supermarkets, block and a half of the Clinic Reina Sofia, totally equipped, easy access, ease of transportation, full rest, 24 hour reception, minimum reservation 2 nights. Comfortable, modern and pleasant accommodation. Building with 2 years of built. Fully equipped to feel at home.
Apartamento ubicado en zona exclusiva norte de Bogota, NUEVO ,cerca bancos, C.C Unicentro, Usaquen, Av 19, ideal para caminar rodeado de parques entre esos Country Club, calle 122, restaurantes, supermercados, cuadra y media de la Clínica Reina Sofia, totalmente equipado, fácil acceso, facilidad de trasporte, pleno descanso, recepción las 24 horas, reserva mínima 2 noches.
Alojamiento cómodo, moderno y agradable. Edificio con 2 años de construido. Dotado completamente para sentirse en casa.
Read more about the space
Contact host","House rules
No smoking, parties, or events
Check-in is anytime after 3PM and check out by 12PM (noon)
Read all rules",$38
445,37246910,4 guests,2 bedrooms,2 beds,2.5 baths,$12,$35,Show all 25 amenities,False,https://maps.googleapis.com/maps/api/js/ViewportInfoService.GetViewportInfo?1m6&1m2&1d4.69428144557732&2d-74.13851129992139&2m2&1d4.787089305789626&2d-73.98283359892014&2u14&4sen&5e0&6sm%40487000000&7b0&8e0&callback=_xdc_._sydklt&key=AIzaSyAytC_TusuhG7kpNQ19hMrCzXDIUjd307o&token=8690,"Translate this description to English
Beautiful new apartment, well lit, with a nice view of the city, excellent location near CC Colina Campestre and the north highway.
Apartamento nuevo hermoso, bien iluminado, con una linda vista de la ciudad, excelente ubicación cerca C.C. Colina Campestre y la autopista norte.
Read more about the space
Contact host","House rules
Not safe or suitable for infants (under 2 years) and pets
No smoking, parties, or events
Check-in is anytime after 10AM and check out by 3PM",$43
